id,name,description,image,thumbnail,flag,AI_Prompt,Country_Code,Territory/Dependency/PartOf,Region,Subregion,Sub_subregion
662,Tanzania in 2021,"This was the sentiment in Tanzania in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/662.png,http://assets.collectiveminds.ai/thumbnail/662.png,http://assets.collectiveminds.ai/flag/TZ.svg,A3,TZ,N/A,Africa,Sub-Saharan Africa,Eastern Africa
663,Tanzania in 2021,"This was the sentiment in Tanzania in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/663.png,http://assets.collectiveminds.ai/thumbnail/663.png,http://assets.collectiveminds.ai/flag/TZ.svg,3D,TZ,N/A,Africa,Sub-Saharan Africa,Eastern Africa
664,Thailand in 2021,"This was the sentiment in Thailand in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/664.png,http://assets.collectiveminds.ai/thumbnail/664.png,http://assets.collectiveminds.ai/flag/TH.svg,AR,TH,N/A,Asia,South-eastern Asia,N/A
665,Thailand in 2021,"This was the sentiment in Thailand in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/665.png,http://assets.collectiveminds.ai/thumbnail/665.png,http://assets.collectiveminds.ai/flag/TH.svg,A3,TH,N/A,Asia,South-eastern Asia,N/A
666,Thailand in 2021,"This was the sentiment in Thailand in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/666.png,http://assets.collectiveminds.ai/thumbnail/666.png,http://assets.collectiveminds.ai/flag/TH.svg,3D,TH,N/A,Asia,South-eastern Asia,N/A
667,Timor Leste in 2021,"This was the sentiment in Timor Leste in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/667.png,http://assets.collectiveminds.ai/thumbnail/667.png,http://assets.collectiveminds.ai/flag/TL.svg,AR,TL,N/A,Asia,South-eastern Asia,N/A
668,Timor Leste in 2021,"This was the sentiment in Timor Leste in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/668.png,http://assets.collectiveminds.ai/thumbnail/668.png,http://assets.collectiveminds.ai/flag/TL.svg,A3,TL,N/A,Asia,South-eastern Asia,N/A
669,Timor Leste in 2021,"This was the sentiment in Timor Leste in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/669.png,http://assets.collectiveminds.ai/thumbnail/669.png,http://assets.collectiveminds.ai/flag/TL.svg,3D,TL,N/A,Asia,South-eastern Asia,N/A
670,Togo in 2021,"This was the sentiment in Togo in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/670.png,http://assets.collectiveminds.ai/thumbnail/670.png,http://assets.collectiveminds.ai/flag/TG.svg,AR,TG,N/A,Africa,Sub-Saharan Africa,Western Africa
671,Togo in 2021,"This was the sentiment in Togo in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/671.png,http://assets.collectiveminds.ai/thumbnail/671.png,http://assets.collectiveminds.ai/flag/TG.svg,A3,TG,N/A,Africa,Sub-Saharan Africa,Western Africa
672,Togo in 2021,"This was the sentiment in Togo in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/672.png,http://assets.collectiveminds.ai/thumbnail/672.png,http://assets.collectiveminds.ai/flag/TG.svg,3D,TG,N/A,Africa,Sub-Saharan Africa,Western Africa
673,Tokelau in 2021,"This was the sentiment in Tokelau in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/673.png,http://assets.collectiveminds.ai/thumbnail/673.png,http://assets.collectiveminds.ai/flag/TK.svg,AR,TK,New Zeland,Oceania,Polynesia,N/A
674,Tokelau in 2021,"This was the sentiment in Tokelau in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/674.png,http://assets.collectiveminds.ai/thumbnail/674.png,http://assets.collectiveminds.ai/flag/TK.svg,A3,TK,New Zeland,Oceania,Polynesia,N/A
675,Tokelau in 2021,"This was the sentiment in Tokelau in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/675.png,http://assets.collectiveminds.ai/thumbnail/675.png,http://assets.collectiveminds.ai/flag/TK.svg,3D,TK,New Zeland,Oceania,Polynesia,N/A
676,Tonga in 2021,"This was the sentiment in Tonga in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/676.png,http://assets.collectiveminds.ai/thumbnail/676.png,http://assets.collectiveminds.ai/flag/TO.svg,AR,TO,N/A,Oceania,Polynesia,N/A
677,Tonga in 2021,"This was the sentiment in Tonga in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/677.png,http://assets.collectiveminds.ai/thumbnail/677.png,http://assets.collectiveminds.ai/flag/TO.svg,A3,TO,N/A,Oceania,Polynesia,N/A
678,Tonga in 2021,"This was the sentiment in Tonga in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/678.png,http://assets.collectiveminds.ai/thumbnail/678.png,http://assets.collectiveminds.ai/flag/TO.svg,3D,TO,N/A,Oceania,Polynesia,N/A
679,Trinidad and Tobago in 2021,"This was the sentiment in Trinidad and Tobago in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/679.png,http://assets.collectiveminds.ai/thumbnail/679.png,http://assets.collectiveminds.ai/flag/TT.svg,AR,TT,N/A,Americas,Latin America and the Caribbean,Caribbean
680,Trinidad and Tobago in 2021,"This was the sentiment in Trinidad and Tobago in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/680.png,http://assets.collectiveminds.ai/thumbnail/680.png,http://assets.collectiveminds.ai/flag/TT.svg,A3,TT,N/A,Americas,Latin America and the Caribbean,Caribbean
681,Trinidad and Tobago in 2021,"This was the sentiment in Trinidad and Tobago in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/681.png,http://assets.collectiveminds.ai/thumbnail/681.png,http://assets.collectiveminds.ai/flag/TT.svg,3D,TT,N/A,Americas,Latin America and the Caribbean,Caribbean
682,Tunisia in 2021,"This was the sentiment in Tunisia in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/682.png,http://assets.collectiveminds.ai/thumbnail/682.png,http://assets.collectiveminds.ai/flag/TN.svg,AR,TN,N/A,Africa,Northern Africa,N/A
683,Tunisia in 2021,"This was the sentiment in Tunisia in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/683.png,http://assets.collectiveminds.ai/thumbnail/683.png,http://assets.collectiveminds.ai/flag/TN.svg,A3,TN,N/A,Africa,Northern Africa,N/A
684,Tunisia in 2021,"This was the sentiment in Tunisia in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/684.png,http://assets.collectiveminds.ai/thumbnail/684.png,http://assets.collectiveminds.ai/flag/TN.svg,3D,TN,N/A,Africa,Northern Africa,N/A
685,Turkey in 2021,"This was the sentiment in Turkey in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/685.png,http://assets.collectiveminds.ai/thumbnail/685.png,http://assets.collectiveminds.ai/flag/TR.svg,AR,TR,N/A,Asia,Western Asia,N/A
686,Turkey in 2021,"This was the sentiment in Turkey in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/686.png,http://assets.collectiveminds.ai/thumbnail/686.png,http://assets.collectiveminds.ai/flag/TR.svg,A3,TR,N/A,Asia,Western Asia,N/A
687,Turkey in 2021,"This was the sentiment in Turkey in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/687.png,http://assets.collectiveminds.ai/thumbnail/687.png,http://assets.collectiveminds.ai/flag/TR.svg,3D,TR,N/A,Asia,Western Asia,N/A
688,Turkmenistan in 2021,"This was the sentiment in Turkmenistan in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/688.png,http://assets.collectiveminds.ai/thumbnail/688.png,http://assets.collectiveminds.ai/flag/TM.svg,AR,TM,N/A,Asia,Central Asia,N/A
689,Turkmenistan in 2021,"This was the sentiment in Turkmenistan in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/689.png,http://assets.collectiveminds.ai/thumbnail/689.png,http://assets.collectiveminds.ai/flag/TM.svg,A3,TM,N/A,Asia,Central Asia,N/A
690,Turkmenistan in 2021,"This was the sentiment in Turkmenistan in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/690.png,http://assets.collectiveminds.ai/thumbnail/690.png,http://assets.collectiveminds.ai/flag/TM.svg,3D,TM,N/A,Asia,Central Asia,N/A
691,Turks and Caicos in 2021,"This was the sentiment in Turks and Caicos in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/691.png,http://assets.collectiveminds.ai/thumbnail/691.png,http://assets.collectiveminds.ai/flag/TC.svg,AR,TC,United Kingdom,Americas,Latin America and the Caribbean,Caribbean
692,Turks and Caicos in 2021,"This was the sentiment in Turks and Caicos in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/692.png,http://assets.collectiveminds.ai/thumbnail/692.png,http://assets.collectiveminds.ai/flag/TC.svg,A3,TC,United Kingdom,Americas,Latin America and the Caribbean,Caribbean
693,Turks and Caicos in 2021,"This was the sentiment in Turks and Caicos in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/693.png,http://assets.collectiveminds.ai/thumbnail/693.png,http://assets.collectiveminds.ai/flag/TC.svg,3D,TC,United Kingdom,Americas,Latin America and the Caribbean,Caribbean
694,Tuvalu in 2021,"This was the sentiment in Tuvalu in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/694.png,http://assets.collectiveminds.ai/thumbnail/694.png,http://assets.collectiveminds.ai/flag/TV.svg,AR,TV,N/A,Oceania,Polynesia,N/A
695,Tuvalu in 2021,"This was the sentiment in Tuvalu in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/695.png,http://assets.collectiveminds.ai/thumbnail/695.png,http://assets.collectiveminds.ai/flag/TV.svg,A3,TV,N/A,Oceania,Polynesia,N/A
696,Tuvalu in 2021,"This was the sentiment in Tuvalu in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/696.png,http://assets.collectiveminds.ai/thumbnail/696.png,http://assets.collectiveminds.ai/flag/TV.svg,3D,TV,N/A,Oceania,Polynesia,N/A
697,Uganda in 2021,"This was the sentiment in Uganda in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/697.png,http://assets.collectiveminds.ai/thumbnail/697.png,http://assets.collectiveminds.ai/flag/UG.svg,AR,UG,N/A,Africa,Sub-Saharan Africa,Eastern Africa
698,Uganda in 2021,"This was the sentiment in Uganda in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/698.png,http://assets.collectiveminds.ai/thumbnail/698.png,http://assets.collectiveminds.ai/flag/UG.svg,A3,UG,N/A,Africa,Sub-Saharan Africa,Eastern Africa
699,Uganda in 2021,"This was the sentiment in Uganda in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/699.png,http://assets.collectiveminds.ai/thumbnail/699.png,http://assets.collectiveminds.ai/flag/UG.svg,3D,UG,N/A,Africa,Sub-Saharan Africa,Eastern Africa
700,Ukraine in 2021,"This was the sentiment in Ukraine in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/700.png,http://assets.collectiveminds.ai/thumbnail/700.png,http://assets.collectiveminds.ai/flag/UA.svg,AR,UA,N/A,Europe,Eastern Europe,N/A
701,Ukraine in 2021,"This was the sentiment in Ukraine in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/701.png,http://assets.collectiveminds.ai/thumbnail/701.png,http://assets.collectiveminds.ai/flag/UA.svg,A3,UA,N/A,Europe,Eastern Europe,N/A
702,Ukraine in 2021,"This was the sentiment in Ukraine in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/702.png,http://assets.collectiveminds.ai/thumbnail/702.png,http://assets.collectiveminds.ai/flag/UA.svg,3D,UA,N/A,Europe,Eastern Europe,N/A
703,United Arab Emirates in 2021,"This was the sentiment in United Arab Emirates in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/703.png,http://assets.collectiveminds.ai/thumbnail/703.png,http://assets.collectiveminds.ai/flag/AE.svg,AR,AE,N/A,Asia,Western Asia,N/A
704,United Arab Emirates in 2021,"This was the sentiment in United Arab Emirates in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/704.png,http://assets.collectiveminds.ai/thumbnail/704.png,http://assets.collectiveminds.ai/flag/AE.svg,A3,AE,N/A,Asia,Western Asia,N/A
705,United Arab Emirates in 2021,"This was the sentiment in United Arab Emirates in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/705.png,http://assets.collectiveminds.ai/thumbnail/705.png,http://assets.collectiveminds.ai/flag/AE.svg,3D,AE,N/A,Asia,Western Asia,N/A
706,United Kingdom in 2021,"This was the sentiment in United Kingdom in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/706.png,http://assets.collectiveminds.ai/thumbnail/706.png,http://assets.collectiveminds.ai/flag/GB.svg,AR,GB,N/A,Europe,Northern Europe,N/A
707,United Kingdom in 2021,"This was the sentiment in United Kingdom in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/707.png,http://assets.collectiveminds.ai/thumbnail/707.png,http://assets.collectiveminds.ai/flag/GB.svg,A3,GB,N/A,Europe,Northern Europe,N/A
708,United Kingdom in 2021,"This was the sentiment in United Kingdom in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/708.png,http://assets.collectiveminds.ai/thumbnail/708.png,http://assets.collectiveminds.ai/flag/GB.svg,3D,GB,N/A,Europe,Northern Europe,N/A
709,United States Minor Outlying Islands in 2021,"This was the sentiment in United States Minor Outlying Islands in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/709.png,http://assets.collectiveminds.ai/thumbnail/709.png,http://assets.collectiveminds.ai/flag/UM.svg,AR,UM,United States,Oceania,Micronesia,N/A
710,United States Minor Outlying Islands in 2021,"This was the sentiment in United States Minor Outlying Islands in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/710.png,http://assets.collectiveminds.ai/thumbnail/710.png,http://assets.collectiveminds.ai/flag/UM.svg,A3,UM,United States,Oceania,Micronesia,N/A
711,United States Minor Outlying Islands in 2021,"This was the sentiment in United States Minor Outlying Islands in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/711.png,http://assets.collectiveminds.ai/thumbnail/711.png,http://assets.collectiveminds.ai/flag/UM.svg,3D,UM,United States,Oceania,Micronesia,N/A
712,United States of America in 2021,"This was the sentiment in United States of America in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/712.png,http://assets.collectiveminds.ai/thumbnail/712.png,http://assets.collectiveminds.ai/flag/US.svg,AR,US,N/A,Americas,Northern America,N/A
713,United States of America in 2021,"This was the sentiment in United States of America in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/713.png,http://assets.collectiveminds.ai/thumbnail/713.png,http://assets.collectiveminds.ai/flag/US.svg,A3,US,N/A,Americas,Northern America,N/A
